SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
01:55:15 PM,6.8582,0.1806,6.6343,98.0
01:55:16 PM,6.8240,0.1844,6.6343,100.0
01:55:17 PM,6.8087,0.1863,6.6384,101.0
01:55:18 PM,6.8169,0.1882,6.6404,102.0
01:55:19 PM,6.8233,0.1901,6.6424,103.0
01:55:20 PM,6.0384,0.1920,6.6448,104.0
01:55:21 PM,6.1090,0.1936,6.6457,105.0
01:55:22 PM,6.2257,0.1954,6.6382,106.0
01:55:23 PM,6.2306,0.1971,6.6357,107.0
01:55:24 PM,6.2112,0.1988,6.6314,108.0
01:55:25 PM,6.2084,0.2005,6.6267,109.0
01:55:26 PM,6.2392,0.2022,6.6225,110.0
01:55:27 PM,6.2007,0.2040,6.6175,111.0
01:55:28 PM,6.2109,0.2057,6.6162,112.0
01:55:29 PM,6.2358,0.2074,6.6118,113.0
01:55:30 PM,6.2115,0.2092,6.6074,114.0
01:55:31 PM,6.3698,0.2109,6.6059,115.0
01:55:32 PM,6.3246,0.2127,6.6021,116.0
01:55:33 PM,6.2948,0.2144,6.6010,117.0
01:55:34 PM,6.3253,0.2162,6.5969,118.0
01:55:35 PM,6.3232,0.2179,6.5955,119.0
01:55:36 PM,6.3237,0.2179,6.5919,120.0
01:55:37 PM,6.3151,0.2214,6.5370,121.0
01:55:38 PM,6.3376,0.2232,6.5871,122.0
01:55:39 PM,6.3437,0.2249,6.5862,123.0
01:55:40 PM,6.3687,0.2267,6.5824,124.0
01:55:41 PM,6.3527,0.2285,6.5820,125.0
01:55:42 PM,6.3670,0.2303,6.5808,126.0
01:55:43 PM,6.3944,0.2320,6.5796,127.0
01:55:44 PM,6.3637,0.2338,6.5764,128.0
01:55:45 PM,6.3685,0.2356,6.5760,129.0
01:55:46 PM,6.3620,0.2373,6.5749,130.0
01:55:47 PM,6.3899,0.2391,6.5714,131.0
01:55:48 PM,6.3615,0.2409,6.5707,132.0
01:55:49 PM,6.2936,0.2426,6.5700,133.0
01:55:50 PM,6.3375,0.2444,6.5666,134.0
01:55:51 PM,6.3330,0.2461,6.5656,135.0
01:55:52 PM,6.4845,0.2479,6.5627,136.0
01:55:53 PM,6.7280,0.2497,6.5621,137.0
01:55:54 PM,6.6959,0.2516,6.5615,138.0
01:55:55 PM,6.7161,0.2534,6.5635,139.0
01:55:56 PM,6.6898,0.2553,6.5629,140.0
01:55:57 PM,6.6929,0.2572,6.5649,141.0
01:55:58 PM,6.7307,0.2590,6.5668,142.0
01:55:59 PM,6.7148,0.2609,6.5662,143.0
01:56:00 PM,6.7090,0.2628,6.5681,144.0
01:56:01 PM,6.7150,0.2646,6.5696,145.0
01:56:02 PM,6.6149,0.2665,6.5694,146.0
01:56:03 PM,6.6697,0.2683,6.5709,147.0
01:56:04 PM,6.6375,0.2702,6.5706,148.0
01:56:05 PM,6.6696,0.2720,6.5724,149.0
