SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
01:05:15 PM,6.3886,0.1107,6.4261,62.0
01:05:16 PM,6.3395,0.1124,6.4269,63.0
01:05:17 PM,6.3968,0.1142,6.4229,64.0
01:05:18 PM,6.3854,0.1160,6.4222,65.0
01:05:19 PM,6.3621,0.1178,6.4246,66.0
01:05:20 PM,6.3510,0.1195,6.4247,67.0
01:05:21 PM,6.3830,0.1213,6.4209,68.0
01:05:22 PM,6.3736,0.1231,6.4218,69.0
01:05:23 PM,6.3756,0.1249,6.4226,70.0
01:05:24 PM,6.3796,0.1266,6.4220,71.0
01:05:25 PM,6.3653,0.1284,6.4184,72.0
01:05:26 PM,6.2892,0.1301,6.4193,73.0
01:05:27 PM,6.3179,0.1319,6.4159,74.0
01:05:28 PM,6.2882,0.1337,6.4168,75.0
01:05:29 PM,6.3321,0.1354,6.4169,76.0
01:05:30 PM,6.2999,0.1372,6.4137,77.0
01:05:31 PM,6.3115,0.1389,6.4132,78.0
01:05:32 PM,6.2948,0.1407,6.4108,79.0
01:05:33 PM,6.3124,0.1424,6.4110,80.0
01:05:34 PM,6.3156,0.1442,6.4080,81.0
01:05:35 PM,6.3135,0.1459,6.4077,82.0
01:05:36 PM,6.3051,0.1477,6.4048,83.0
01:05:37 PM,6.3146,0.1494,6.4057,84.0
01:05:38 PM,6.3224,0.1512,6.4029,85.0
01:05:39 PM,6.3429,0.1529,6.4032,86.0
01:05:40 PM,6.3042,0.1547,6.4005,87.0
01:05:41 PM,6.3171,0.1565,6.4008,88.0
01:05:42 PM,6.3238,0.1582,6.4017,89.0
01:05:43 PM,6.3326,0.1600,6.3991,90.0
01:05:44 PM,6.2996,0.1617,6.3994,91.0
01:05:45 PM,6.3150,0.1635,6.3958,92.0
01:05:46 PM,6.2331,0.1652,6.3978,93.0
01:05:47 PM,6.2637,0.1670,6.3943,94.0
01:05:48 PM,6.2414,0.1687,6.3957,95.0
01:05:49 PM,6.2388,0.1705,6.3923,96.0
01:05:50 PM,6.2792,0.1722,6.3932,97.0
01:05:51 PM,6.2816,0.1739,6.3904,98.0
01:05:52 PM,6.2874,0.1757,6.3871,99.0
01:05:53 PM,6.3030,0.1774,6.3886,100.0
01:05:54 PM,6.2747,0.1791,6.3859,101.0
01:05:55 PM,6.2793,0.1809,6.3838,102.0
01:05:56 PM,6.2648,0.1827,6.3842,103.0
01:05:57 PM,6.1871,0.1844,6.3851,104.0
01:05:58 PM,6.1730,0.1861,6.3826,105.0
01:05:59 PM,6.1973,0.1878,6.3801,106.0
01:06:00 PM,6.1568,0.1896,6.3781,107.0
01:06:01 PM,6.1871,0.1913,6.3791,108.0
01:06:02 PM,6.1652,0.1930,6.3757,109.0
01:06:03 PM,6.1661,0.1947,6.3743,110.0
01:06:04 PM,6.1661,0.1964,6.3715,111.0
01:06:05 PM,4.8584,0.1981,6.3697,112.0
