SystemTime[SystemTime],Vol. inst. value[Y_y_tempCompVolFlow],Vol. integrated value[Y_y_VolFlowSum],Vol. average integrated value[P_x_CALCVolFlowSumMean],Vol. integration time[Y_y_VolFlowTimeSum]
11:30:13 AM,5.5604,0.2449,5.6872,155.0
11:30:14 AM,5.5919,0.2465,5.6877,156.0
11:30:15 AM,5.5870,0.2480,5.6879,157.0
11:30:16 AM,5.5819,0.2495,5.6866,158.0
11:30:17 AM,5.5348,0.2511,5.6848,159.0
11:30:18 AM,5.5779,0.2526,5.6853,160.0
11:30:19 AM,5.5568,0.2542,5.6835,161.0
11:30:20 AM,5.5681,0.2557,5.6837,162.0
11:30:21 AM,5.5670,0.2573,5.6822,163.0
11:30:22 AM,5.5906,0.2588,5.6827,164.0
11:30:23 AM,5.5768,0.2604,5.6807,165.0
11:30:24 AM,5.6004,0.2619,5.6812,166.0
11:30:25 AM,5.5406,0.2635,5.6795,167.0
11:30:26 AM,5.5817,0.2650,5.6800,168.0
11:30:27 AM,5.5817,0.2666,5.6783,169.0
11:30:28 AM,5.5847,0.2666,5.6791,169.0
11:30:29 AM,5.5545,0.2697,5.6791,171.0
11:30:30 AM,5.5545,0.2728,5.6779,173.0
11:30:31 AM,5.5612,0.2728,5.6763,173.0
11:30:32 AM,5.5421,0.2743,5.6763,174.0
11:30:33 AM,5.5834,0.2758,5.6752,175.0
11:30:34 AM,5.5834,0.2789,5.6733,177.0
11:30:35 AM,5.5382,0.2789,5.6725,177.0
11:30:36 AM,5.5647,0.2805,5.6725,178.0
11:30:37 AM,5.5514,0.2820,5.6728,179.0
11:30:38 AM,5.4823,0.2836,5.6715,180.0
11:30:39 AM,5.5692,0.2851,5.6718,181.0
11:30:40 AM,5.5485,0.2866,5.6700,182.0
11:30:41 AM,5.5620,0.2882,5.6690,183.0
11:30:42 AM,5.4918,0.2897,5.6695,184.0
11:30:43 AM,4.8813,0.2912,5.6678,185.0
11:30:44 AM,4.8813,0.2928,5.6666,186.0
